FID,AREA,PERIMETER,HCAD_OLD,HCAD_NUMBE,CCAD_OLD,CCAD_NUMBE,ADR_OLD,ADR_NOW,ADR_NUM,ADR_FRAC,ADR_PREFIX,ADR_STREET,ADR_TYPE,ADR_SUF,ADR_BLDG_I,ADR_UNIT,ADR_CITY,ADR_STATE,ADR_ZIP,ADR_COUNTY,FLOOR_ID,TOTAL_FLOO,TOTAL_UNIT,COM_NAME,FAC_NAME,BUS_NAME,BUS_TYPE,BUS_TYPE2,REST_TYPE,REST,ZONING,YEAR_BUILT,USE_DESCR,JURISDICTI,JURISDIC_1,LABEL1,LABEL2,LABEL3,LABEL4,DATE_MOD1,DATE_MOD2,EDITOR,SOURCE_ID,COMMENT,USER_FLAG1,USER_FLAG2,RECORD_ID,X_COORD,Y_COORD,Z_COORD,Subdivisio,Sub_Sectio,Sub_Lots,created_us,created_da,last_edite,last_edi_1,Sub_Block,GC_Dist,Voter_prec,FEATURE,File_Name,CP,Unique_ID,created__1,created__2,last_edi_2,last_edi_3,LIFECYCLE,PostalCode,geometry,,x,y
4177,0,0,NA,NA,NA,NA, ,501 N ALEXANDER DR,501, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,MEXICAN,TAQUERIA RESTAURANT EL SOL DE MEXICO,MEXICAN, ,mexican,,MU, ,RIZ ZONE,BAYTOWN,2,501, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005428, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5301,c(3251222.51843009, 13836102.9220496),-10570609.63,3469228.98
43566,0,0,NA,NA,NA,NA, ,501 N COMMERCE ST,501, ,N,COMMERCE,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR,ALIBIS BAR, , ,bar,,MU, ,RIZ ZONE,BAYTOWN,2,501, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0044014, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4077,c(3248005.21235757, 13837158.8080905),-10571724.70,3469640.17
48849,0,0,NA,NA,NA,NA, ,501 W MAIN ST,501, ,W,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAl,RESTAURANT,TAQUERIA ACEVEDO, , ,mexican,,MU, ,RIZ ZONE,BAYTOWN,1,501, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0048542, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-7546,c(3245288.12284057, 13831682.5291211),-10572743.29,3467743.74
20596,0,0,NA,NA,NA,NA,5017 HIGHWAY 10,5017 E IH 10,5017, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL, ,STARBUCKS COFFEE, , ,coffee_shop,,GC, , ,BAYTOWN,3,5017, , ,STARBUCKS COFFEE,20141110,NA,BOB,CENTERPOINT,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0022023, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242228.96136785, 13862166.585411),-10573448.41,3478524.63
61662,0,0,NA,NA,NA,NA,5050 EAST FWY,5050 E IH 10,5050, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,CHILIS GRILL & BAR,TEX-MEX, ,american,,LC, , ,BAYTOWN,3,5050, , ,CHILI'S GRILL & BAR,20201112,NA,BOB,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0061548,ROBERT.AMOS,11/12/20 00:00,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2556,c(3242280.99280117, 13861671.9356951),-10573436.12,3478349.59
5571,0,0,NA,NA,NA,NA,5060 EAST FWY,5060 E IH 10,5060, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,PANDA EXPRESS,CHINESE, ,chinese,,LC, , ,BAYTOWN,3,5060, , ,PANDA EXPRESS,20141110,NA,BOB,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005214, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2556,c(3242480.51979216, 13861734.6437491),-10573365.37,3478369.29
4222,0,0,NA,NA,NA,NA, ,507 W REPUBLIC AVE,507, ,W,REPUBLIC,AVE, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,GROCERIES,CHAVEZ GROCERIES, , ,grocery_store,,MU, ,RIZ ZONE,BAYTOWN,2,507, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005473, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3245947.34965663, 13835332.7774146),-10572468.16,3469021.78
33694,0,0,NA,NA,NA,NA,5107 HIGHWAY 10,5107 E IH 10,5107, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,JACK IN THE BOX, , ,fast_food,,GC, , ,BAYTOWN,4,5107, , ,JACK-N-THE-BOX,20141110,NA,BOB,CENTERPOINT,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0032867, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242701.93352985, 13862271.8548143),-10573281.22,3478556.01
32732,0,0,NA,NA,NA,NA,5173 HIGHWAY 10,5173 E IH 10,5173, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, , ,RESTAURANT,CRACKER BARREL OLD COUNTRY STORE, , ,american,,GC, , ,BAYTOWN,4,5173, , ,CRACKER BARREL OLD COUNTRY STORE,20141110,NA,BOB,CENTERPOINT,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033497, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243139.02610098, 13862391.7109138),-10573126.44,3478592.97
4059,0,0,NA,NA,NA,NA,5218 HIGHWAY 10,5218 E IH 10,5218, ,E,IH 10, , , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,OUTBACK STEAK HOUSE,STEAK, ,steak_house,,GC, , ,BAYTOWN,4,5218, , ,OUTBACK STEAK HOUSE,20141110,NA,BOB,CENTERPOINT,RENAMED TO BE IN LINE WITH HARRIS COUNTY 911 FILE,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005310, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243024.94251886, 13861878.6208613),-10573172.65,3478413.45
32972,0,0,NA,NA,NA,NA, ,5518 BAYWAY DR,5518, , ,BAYWAY,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCAIL,FOOD,DONS TEXAS BAR, , ,bar,,SF2, , ,BAYTOWN,3,5518, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0013,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0032532, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-2107,c(3227676.74613531, 13841065.1009372),-10578804.78,3471261.77
16941,0,0,NA,NA,NA,NA, ,5790 N MAIN ST,5790, ,N,MAIN,ST, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,BAKERY,BAKERY DONUTS, , ,bakery,,GC, , ,BAYTOWN,4,5790, , , ,2014,2014,MATT, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0016691, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3248493.18208504, 13856652.7032612),-10571317.69,3476504.60
5593,0,0,NA,NA,NA,NA, ,5810 GARTH RD,5810, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,EL TORO MEXICAN RESTAURANT,MEXICAN, ,mexican,,GC, , ,BAYTOWN,4,5810, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005236, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243739.53321888, 13855238.7092128),-10573002.09,3476063.89
32594,0,0,NA,NA,NA,NA, ,6 W TEXAS AVE,6, ,W,TEXAS,AVE, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,ROOSTER BBQ,B-B-Q, ,bbq,,ACE, ,RIZ ZONE,BAYTOWN,2,6, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033357, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3247849.51373963, 13835878.6859798),-10571794.76,3469191.02
61773,0,0,NA,NA,NA,NA, ,6199 DECKER DR # 120,6199, , ,DECKER,DR, , ,120,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,CHECKERS,CHECKERS, ,fast_food,,GC, , ,BAYTOWN,3,6199 # 120,120, , ,20191011,NA,bob,address request,PLANS SUBMITTED FOR CHECKERS RESTAURANT,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,3,0013,BUILDING PROPOSED,ADDRESS_POINTS_20200828, ,BTD.ADR.B0061659,ROBERT.AMOS,12/16/20 00:00,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-1242,c(3227227.91060727, 13853142.5334308),-10578818.39,3475523.86
52256,0,0,NA,NA,NA,NA, ,622 W MAIN ST,622, ,W,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR,TEJANO SUNBRITE BAR, , ,bar,,MU, ,RIZ ZONE,BAYTOWN,2,622, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0053219, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244798.50991632, 13831571.9537131),-10572916.24,3467710.72
4029,0,0,NA,NA,NA,NA, ,623 W TEXAS AVE,623, ,W,TEXAS,AVE, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,MARY'S CAKES AND COOKIES,BAKERY, ,bakery,,ACE, ,RIZ ZONE,BAYTOWN,2,623, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005280, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4755,c(3245477.75753835, 13836560.4041033),-10572617.96,3469460.01
61221,0,0,NA,NA,NA,NA, ,6300 GARTH RD,6300, , ,GARTH,RD, , ,350,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,GROCERIES,HEB, , ,grocery_store,, , , ,BAYTOWN,4,6300, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0060692,ROBERT.AMOS,12/19/19 00:00,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244044.35175603, 13858455.357485),-10572856.36,3477194.17
61219,0,0,NA,NA,NA,NA, ,6300 GARTH RD # 330,6300, , ,GARTH,RD, , ,300,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,GROCERIES,AIRI RAMEN, , ,japanese,, , , ,BAYTOWN,4, ,330, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0060689,ROBERT.AMOS,12/19/19 00:00,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244011.06527934, 13858433.4689336),-10572868.30,3477186.85
32533,0,0,NA,NA,NA,NA, ,6311 GARTH RD,6311, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL, ,TACO CABANA, , ,mexican,,GC, , ,BAYTOWN,3,6311, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033296, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9686,c(3243059.76429129, 13857798.7939748),-10573209.64,3476974.64
4128,0,0,NA,NA,NA,NA, ,6315 GARTH RD,6315, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,GROCERIES,KROGER, , ,grocery_store,,GC, , ,BAYTOWN,3,6315, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005379, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242474.04470399, 13857537.3453162),-10573418.24,3476889.56
56661,0,0,NA,NA,NA,NA, ,6320 GARTH RD # 105,6320, , ,GARTH,RD, , ,105,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,FIRST WATCH,RESRAURANT, ,american,, , , ,BAYTOWN,4, ,105, ,FIRST WATCH, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058080, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243341.14663279, 13858063.3961802),-10573107.75,3477064.51
56664,0,0,NA,NA,NA,NA, ,6320 GARTH RD # 140,6320, , ,GARTH,RD, , ,140,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,ZERO DEGREES,RESTAURANT, ,dessert,, , , ,BAYTOWN,4, ,140, ,ZERO, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058084, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243326.88956252, 13858143.0572614),-10573111.79,3477092.77
3609,0,0,NA,NA,NA,NA, ,6325 GARTH RD # 110,6325, , ,GARTH,RD, , ,110,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,J&J ASIAN CAFE, , ,chinese,,GC, , ,BAYTOWN,3, ,110, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0002422, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243030.62611929, 13857976.3005829),-10573217.72,3477037.57
3610,0,0,NA,NA,NA,NA, ,6325 GARTH RD # 120,6325, , ,GARTH,RD, , ,120,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,JIMMY JOHNS SANDWICHES, , ,sandwich,,GC, , ,BAYTOWN,3, ,120, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0002423, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243027.14490984, 13858007.9017034),-10573218.56,3477048.75
56669,0,0,NA,NA,NA,NA, ,6360 GARTH RD # 150,6360, , ,GARTH,RD, , ,150,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,MOD PIZZA,RESTAURANT, ,pizza,, , , ,BAYTOWN,4, ,150, ,MOD PIZZA, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058090, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3243438.51863226, 13858311.699858),-10573070.60,3477150.87
4044,0,0,NA,NA,NA,NA, ,6405 GARTH RD # 100,6405, , ,GARTH,RD, , ,100,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,FIREHOUSE SUBS,RESTAURANT, ,sandwich,,GC, , ,BAYTOWN,3, ,100, , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005295, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2142,c(3243002.04662439, 13858304.2424272),-10573223.79,3477153.53
33416,0,0,NA,NA,NA,NA, ,6405 GARTH RD # 500,6405, , ,GARTH,RD, , ,140,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,PIZZA HUT, , ,pizza,,GC, , ,BAYTOWN,3, ,140, , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033789, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2142,c(3242982.64285404, 13858418.3653357),-10573229.22,3477194.00
10207,0,0,NA,NA,NA,NA, ,6431 GARTH RD,6431, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,DAIRY QUEEN, , ,fast_food,,GC, , ,BAYTOWN,3,6431, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0011116, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2142,c(3242965.62283479, 13858589.2001072),-10573233.13,3477254.43
4078,0,0,NA,NA,NA,NA, ,6439 GARTH RD,6439, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,PANERA BREAD,SANDWICH, ,sandwich,,GC, , ,BAYTOWN,3,6439, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005329, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-2142,c(3242947.58300019, 13858722.532199),-10573237.85,3477301.66
56671,0,0,NA,NA,NA,NA, ,6503 GARTH RD # 150,6503, , ,GARTH,RD, , ,100,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,SALATA SALADS, , ,american,,GC, , ,BAYTOWN,3, ,6503 # 100, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058092, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242948.8068322, 13859006.1969531),-10573234.00,3477401.65
5588,0,0,NA,NA,NA,NA, ,6604 GARTH RD,6604, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,BUFFALO WILD WINGS,WINGS, ,american,,GC, , ,BAYTOWN,4,6604, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005231, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243084.86487761, 13859728.7461066),-10573177.56,3477654.74
42439,0,0,NA,NA,NA,NA, ,6608 GARTH RD,6608, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL SPACE,FOOD,SUBWAY, , ,sandwich,,GC, , ,BAYTOWN,4,6608, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0043281, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243420.15119687, 13859736.046678),-10573059.86,3477653.25
16128,0,0,NA,NA,NA,NA, ,6612 GARTH RD,6612, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL SPACE,FOOD,EDIBLE ARRANGEMENTS, , ,dessert,,GC, , ,BAYTOWN,4,6612, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0017097, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243414.45450585, 13859769.890263),-10573061.45,3477665.25
5591,0,0,NA,NA,NA,NA, ,6615 GARTH RD,6615, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,TEXAS ROAD HOUSE,STEAK, ,steak_house,,LC, , ,BAYTOWN,3,6615, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005234, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3242773.51761533, 13859984.5626806),-10573283.69,3477748.71
4255,0,0,NA,NA,NA,NA, ,6730 N MAIN ST,6730, ,N,MAIN,ST, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,BAKERY,TASTYKAKE, , ,bakery,,GC, , ,BAYTOWN,4,6730, , ,BAKERY OUTLET, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,12/30/1899 12:00:00 AM, ,12/30/1899 12:00:00 AM, ,5,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005506, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3248309.28765183, 13861237.5256131),-10571326.67,3478123.22
4164,0,0,NA,NA,NA,NA, ,6744 GARTH RD,6744, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,OLIVE GARDEN,ITALION, ,italian,,GC, , ,BAYTOWN,4,6744, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005415, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243041.90948558, 13860137.3435776),-10573187.70,3477799.32
5584,0,0,NA,NA,NA,NA, ,6800 GARTH RD,6800, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,TACO BELL,MEXICAN, ,fast_food,,GC, , ,BAYTOWN,4,6800, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005227, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9649,c(3242955.07113817, 13860284.2393511),-10573216.39,3477852.16
4223,0,0,NA,NA,NA,NA, ,6804 GARTH RD,6804, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,POPEYES CHICKEN,CHICKEN, ,fast_food,,GC, , ,BAYTOWN,4,6804, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005474, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242948.41619575, 13860450.4469977),-10573216.72,3477910.84
4225,0,0,NA,NA,NA,NA, ,6806 GARTH RD,6806, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,WENDY'S BURGERS,BURGER, ,fast_food,,GC, , ,BAYTOWN,4,6806, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005476, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9649,c(3242915.91152396, 13860608.1808811),-10573226.22,3477966.85
22073,0,0,NA,NA,NA,NA, ,6809 BAYWAY DR,6809, , ,BAYWAY,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAKERY,TONYS BBQ AND STEAK HOUSE, , ,bbq,,MU, , ,BAYTOWN,1,6809, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,3,0013,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0023513, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-1501,c(3227091.1885666, 13846240.514488),-10578948.50,3473092.69
5587,0,0,NA,NA,NA,NA, ,7000 GARTH RD,7000, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,MCDONALDS,BURGER, ,fast_food,,GC, , ,BAYTOWN,4,7000, , ,MCDONALDS, ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005230, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9595,c(3242778.26721483, 13861582.9116635),-10573262.75,3478312.18
3480,0,0,NA,NA,NA,NA, ,701 N MAIN ST,701, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR,MAGOOS, , ,bar,,MU, ,RIZ ZONE,BAYTOWN,2,701, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0003513, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4649,c(3248476.40250941, 13837531.4174186),-10571555.01,3469765.73
